,level,exp,rocket,glider,friends,likes,GameTime,NumberOfAnnotatedGraffiti,totalAnnotatedGraffiti,Graffiti_avgt,NumberOfDialoguesActivated,totalAnnotatedDialogues,Dialogue_avgt,Age,Gender,Education,General engagement
214,2,3.0,False,False,1.0,50.0,1033.9549560546875,13,9,1.402699397875,1,0,0.0,12,2.0,0.0,2.0
215,1,60.0,False,False,0.0,0.0,947.009033203125,10,7,1.4440851807444444,22,0,0.0,12,2.0,0.0,3.0
216,1,76.0,False,False,2.0,116.0,999.5139770507812,8,8,1.60098940135,6,2,1.1145555973,12,2.0,0.0,4.0
217,1,40.0,False,False,0.0,8.0,730.1659545898438,4,4,1.1482843657333333,11,2,1.51933330295,12,2.0,0.0,4.0
218,1,84.0,False,False,2.0,100.0,1234.001953125,7,5,1.06131131945,16,0,0.0,12,0.0,0.0,2.0
219,1,20.0,False,False,0.0,0.0,862.2529907226562,4,3,0.0,3,0,0.0,11,0.0,0.0,4.0
220,2,99.0,False,False,1.0,194.0,1128.6240234375,10,7,1.1141759091,6,21,0.7838110159157895,12,2.0,0.0,2.0
221,1,24.0,False,False,2.0,100.0,1197.555908203125,4,3,0.5529388164666668,5,0,0.0,12,0.0,0.0,2.0
222,1,80.0,False,False,1.0,74.0,1241.0780029296875,13,8,0.6565589818923078,27,2,0.3437777758,12,1.0,0.0,4.0
223,1,0.0,False,False,0.0,0.0,468.3839721679688,4,2,0.5609603127,4,0,0.0,12,0.0,0.0,2.0
224,2,8.0,True,False,2.0,108.0,1591.0089111328125,17,12,0.7418393595647059,10,1,0.0,11,2.0,0.0,1.0
225,1,48.0,False,False,2.0,108.0,1770.238037109375,8,6,0.8367152577249999,5,1,0.0,12,2.0,0.0,4.0
226,1,0.0,False,False,0.0,0.0,151.30300903320312,2,2,0.0,0,0,0.0,13,0.0,0.0,3.0
227,1,0.0,False,False,0.0,0.0,102.26399993896484,1,1,0.0,0,0,0.0,12,0.0,0.0,4.0
228,1,96.0,False,False,0.0,56.0,1586.5308837890625,6,5,1.2797889292200002,20,4,1.4592083692500002,12,0.0,0.0,4.0
229,1,88.0,False,False,3.0,190.0,1653.031005859375,8,6,0.50770624355,52,8,0.7033119052714285,12,0.0,0.0,4.0
230,1,56.0,False,False,0.0,24.0,1208.3421630859375,8,5,1.3522567834,26,5,1.3483244002,12,0.0,0.0,3.0
231,2,51.0,False,False,1.0,142.0,1253.884033203125,11,8,0.71443334817,33,11,1.1665447533199995,12,1.0,0.0,4.0
232,2,23.0,False,False,3.0,250.0,1646.97998046875,5,4,0.55243094265,12,14,1.6892981231333333,12,2.0,0.0,3.0
233,1,88.0,False,False,0.0,80.0,953.1070556640624,3,3,0.9112555384333336,5,6,1.69346665146,13,2.0,0.0,1.0
234,1,48.0,False,False,0.0,0.0,1116.0048828125,15,6,0.6651327429142857,9,0,0.0,12,2.0,0.0,4.0
235,2,27.0,False,False,0.0,104.0,1149.77294921875,4,3,3.905599991466667,37,15,1.5372128018214286,12,2.0,0.0,4.0
236,1,24.0,False,False,1.0,50.0,1172.68505859375,7,4,1.5858590652500002,28,0,0.0,12,0.0,0.0,4.0
237,1,100.0,False,False,0.0,32.0,1485.7509765625,8,7,2.6799254417375,12,5,1.409766599525,12,1.0,0.0,3.0
238,1,56.0,False,False,2.0,100.0,1196.3990478515625,9,7,0.0,27,0,0.0,12,2.0,0.0,4.0
239,3,30.0,False,False,0.0,200.0,1256.4320068359375,3,3,0.6462500294,22,28,2.2917433660375,12,0.0,0.0,2.0
240,1,48.0,False,False,1.0,66.0,841.2279663085938,6,5,2.249069447333333,2,2,0.9987999797,12,0.0,0.0,3.0
241,1,40.0,False,False,0.0,40.0,544.5320434570312,0,0,0.0,6,7,1.7278452217499998,12,2.0,0.0,2.0
242,1,96.0,False,False,0.0,80.0,1114.21484375,7,3,0.5718563435,10,15,0.9722152566,12,0.0,0.0,2.0
243,1,40.0,False,False,1.0,50.0,891.5179443359375,3,2,0.0,9,1,0.0,13,2.0,0.0,2.0
244,1,8.0,False,False,0.0,0.0,800.5460205078125,3,1,0.0,2,0,0.0,12,2.0,0.0,4.0
245,1,0.0,False,False,2.0,100.0,1279.092041015625,1,1,0.0,4,0,0.0,12,2.0,0.0,4.0
246,1,24.0,False,False,0.0,8.0,764.1190185546875,3,3,0.5520000011,14,4,3.4942505756999998,11,2.0,0.0,4.0
247,1,96.0,False,False,0.0,72.0,944.0719604492188,5,3,1.0262499630400002,31,11,1.9569688306888888,13,0.0,0.0,4.0
248,1,48.0,False,False,2.0,148.0,987.9069213867188,0,0,0.0,23,6,1.92986670135,12,2.0,0.0,0.0
249,4,46.0,False,False,2.0,452.0,1269.5421142578125,4,4,1.1020833254,15,51,0.9906291202019608,13,0.0,0.0,2.0
250,1,24.0,False,False,0.0,0.0,331.3550109863281,5,3,0.0,0,0,0.0,12,1.0,0.0,1.0
251,1,0.0,False,False,2.0,100.0,993.5770263671876,0,0,0.0,19,2,0.0,12,2.0,0.0,2.0
252,1,8.0,False,False,0.0,0.0,877.5910034179688,5,3,1.2416666448250002,5,0,0.0,11,2.0,0.0,3.0
253,1,8.0,False,False,0.0,0.0,731.3480224609375,2,2,0.3795000017,1,0,0.0,12,2.0,0.0,3.0
254,3,18.0,True,False,0.0,172.0,723.18603515625,13,8,0.541257911,33,18,0.9813118016117648,14,1.0,1.0,2.0
255,1,88.0,False,False,0.0,0.0,567.3729858398438,18,12,0.6688220465941177,29,0,0.0,14,1.0,1.0,4.0
256,2,95.0,False,False,2.0,220.0,666.071044921875,10,7,0.61052713395,8,13,1.1137070518384615,14,2.0,1.0,4.0
257,2,19.0,False,False,0.0,32.0,628.5150146484375,10,9,1.389295476188889,49,4,0.8020999829000001,14,2.0,1.0,4.0
258,1,60.0,False,False,0.0,8.0,619.7360229492188,9,5,0.9499135687875,3,1,0.8333333135000001,14,2.0,1.0,4.0
259,1,84.0,False,False,0.0,24.0,676.760986328125,12,7,0.9852013886000002,14,3,1.98557579515,14,2.0,1.0,4.0
260,1,40.0,False,False,2.0,100.0,725.8679809570312,13,6,1.2501220225,23,0,0.0,14,0.0,1.0,2.0
261,1,32.0,False,False,0.0,0.0,391.9410095214844,5,5,0.8612444619499999,11,0,0.0,15,1.0,1.0,4.0
262,1,48.0,False,False,0.0,16.0,718.5340576171875,6,4,1.00717618612,16,2,1.6894999743,14,0.0,1.0,3.0
263,2,43.0,False,False,2.0,188.0,726.053955078125,9,7,0.4281731429888889,15,13,1.04279761612,15,0.0,1.0,4.0
264,2,3.0,False,False,0.0,64.0,585.7479858398438,6,6,1.7853074818833334,12,8,2.003176178257143,15,0.0,1.0,2.0
265,3,22.0,False,False,0.0,208.0,831.3719482421875,4,3,0.6711642630250001,22,26,0.5993574288043478,14,0.0,1.0,2.0
266,4,42.0,False,False,3.0,434.0,786.281005859375,7,7,0.2500952354571429,31,25,0.783290933652174,14,0.0,1.0,0.0
267,1,80.0,False,False,0.0,56.0,386.0030212402344,4,4,0.717468760925,4,6,1.21694787742,14,0.0,1.0,4.0
268,1,96.0,False,False,1.0,50.0,610.7950439453125,20,11,0.8011383484789473,12,0,0.0,14,0.0,1.0,2.0
269,2,95.0,False,False,4.0,288.0,775.760009765625,7,7,0.2506083299666667,25,9,0.5985457764666667,14,0.0,1.0,4.0
270,1,56.0,False,False,0.0,0.0,539.1170043945312,9,5,0.7410111613625001,5,0,0.0,14,0.0,1.0,4.0
271,1,32.0,False,False,0.0,8.0,582.7880249023438,9,3,0.4415313797,1,2,1.2115937471,15,0.0,1.0,3.0
272,1,96.0,False,False,0.0,88.0,979.9949951171876,5,1,1.08950001,16,7,1.1486870710285717,16,2.0,1.0,4.0
273,3,42.0,False,False,2.0,300.0,873.1769409179688,8,6,0.2058595203428571,15,34,0.3813530470848484,17,0.0,1.0,4.0
274,2,11.0,True,False,0.0,80.0,798.8399658203125,8,5,0.4681065566875,20,11,1.15771871208,15,0.0,1.0,2.0
275,2,19.0,False,False,0.0,72.0,962.0050659179688,10,7,0.5229084955333334,50,10,0.7464077323625,16,1.0,1.0,2.0
276,1,76.0,False,False,0.0,56.0,850.0919799804688,10,3,0.5867799848399999,25,10,1.3547222581111111,15,0.0,1.0,4.0
277,1,64.0,False,False,4.0,216.0,905.2669677734376,9,8,0.3779015872111111,35,3,1.21260002255,16,0.0,1.0,4.0
278,2,23.0,False,True,1.0,90.0,900.58203125,12,10,0.2775349585916666,28,4,0.8183703621666667,15,0.0,1.0,4.0
279,2,43.0,False,False,2.0,140.0,1024.49609375,16,13,0.4707724561333333,29,9,0.5639743217111111,16,0.0,1.0,0.0
280,4,22.0,False,False,0.0,260.0,1590.02001953125,14,13,0.4711986883928571,33,35,0.6021163695882353,15,2.0,1.0,2.0
281,2,39.0,True,False,1.0,130.0,1618.0870361328125,9,8,0.4332962996333334,41,12,3.117354513877778,14,0.0,1.0,1.0
282,2,95.0,False,False,1.0,118.0,1661.2030029296875,20,15,0.299766762915,28,10,0.8111159503333333,15,0.0,1.0,4.0
283,2,99.0,True,True,1.0,122.0,1521.18701171875,18,16,0.6058819441,37,10,1.2694692859888892,14,0.0,1.0,4.0
284,1,80.0,False,False,3.0,150.0,1798.7369384765625,14,10,1.1305667895615383,70,1,3.8800001144,15,0.0,1.0,4.0
285,4,30.0,True,False,0.0,320.0,1883.4752197265625,16,6,0.2991159240533333,44,34,1.3016335483272723,15,0.0,1.0,4.0
286,5,165.0,False,False,0.0,492.0,1605.1229248046875,22,19,0.4978858279863637,88,54,0.6462753170433964,15,2.0,1.0,1.0
287,3,102.0,True,False,0.0,248.0,1827.531982421875,9,7,1.2975922692625,144,37,0.6602040824833335,15,0.0,1.0,4.0
288,2,35.0,False,False,3.0,198.0,1468.8499755859375,23,13,0.5252617506956523,58,8,1.0052109616142857,14,1.0,1.0,4.0
289,2,103.0,True,True,4.0,356.0,1268.8751220703125,4,4,0.294254172625,45,22,1.125446776090909,14,0.0,1.0,2.0
290,2,83.0,False,False,3.0,270.0,1653.993896484375,10,6,2.1700519166000003,18,12,1.0513728881833335,14,0.0,1.0,3.0
291,4,78.0,False,False,0.0,344.0,1388.174072265625,10,9,0.8939586549900002,40,35,0.7794608959242424,15,0.0,1.0,2.0
292,4,70.0,True,True,3.0,398.0,1638.2869873046875,20,18,0.7497188616600001,36,27,1.3798198717115386,14,0.0,1.0,3.0
293,2,59.0,False,True,1.0,178.0,827.3909912109375,6,6,1.1142172604999998,7,15,1.2931910177,14,0.0,1.0,2.0
294,2,31.0,False,False,1.0,162.0,1002.8250732421876,5,3,0.315541669725,29,14,1.2470425026785714,15,0.0,1.0,3.0
295,2,63.0,False,False,0.0,64.0,925.4678955078124,8,7,0.567302777425,30,10,0.8376773546222223,14,0.0,1.0,3.0
296,2,83.0,False,False,0.0,88.0,999.0870361328124,11,10,0.4968679785700001,14,14,0.8546273394357142,14,2.0,1.0,2.0
297,1,72.0,False,False,0.0,40.0,728.0340576171875,4,4,0.41413194685,10,7,0.8567888835833334,14,2.0,1.0,3.0
298,1,28.0,False,False,2.0,100.0,691.0250244140625,5,3,0.524083331225,10,0,0.0,15,0.0,1.0,4.0
299,1,40.0,False,False,0.0,32.0,889.0350341796875,1,1,0.0,23,7,0.8044513762000001,14,0.0,1.0,2.0
300,1,72.0,False,False,0.0,0.0,964.5889892578124,8,8,0.3047111162,24,1,1.4190000296,15,0.0,1.0,3.0
301,2,43.0,False,False,2.0,220.0,880.0850219726562,3,3,0.4293703734666667,17,10,1.1324709124,14,0.0,1.0,4.0
302,5,73.0,True,True,0.0,520.0,1093.321044921875,13,3,0.4644326915692307,36,83,0.5960690982358974,15,0.0,1.0,2.0
303,1,28.0,False,False,0.0,0.0,326.38201904296875,7,2,0.7350535566666667,5,0,0.0,14,0.0,1.0,4.0
304,2,51.0,False,False,1.0,170.0,862.5841064453125,5,5,0.3673482053,21,14,0.8130050535571429,14,0.0,1.0,4.0
305,3,82.0,True,True,0.0,228.0,1079.0272216796875,7,7,0.7089554795428571,23,30,0.862009674572414,15,0.0,1.0,4.0
306,2,47.0,False,False,0.0,64.0,787.1199951171875,17,8,0.5630886792125,24,8,0.8496233671875,15,0.0,1.0,2.0
307,2,59.0,False,False,1.0,154.0,899.5140991210938,8,6,0.6033744386285714,19,10,1.3387844532600002,15,0.0,1.0,0.0
308,2,55.0,False,False,2.0,256.0,998.3650512695312,0,0,0.0,10,17,0.99316652118125,14,0.0,1.0,2.0
309,3,14.0,True,True,1.0,202.0,1007.360107421875,9,8,0.6024521630666668,14,15,0.9610396346785716,14,0.0,1.0,2.0
